"date","title","time","class"
"15 Agustus 2019","Atasi Tumpahan Minyak, Pertamina Diminta Tak Libatkan Perusahaan Asing","19:30 WIB","Positive"
"15 Agustus 2019","Ada Insentif, Perbedaan Harga Mobil Listrik dengan Konvensional Bisa Tinggal 10 Persen","19:10 WIB","Positive"
"15 Agustus 2019","PGN Berkomitmen Bantu Negara Kurangi Konsumsi Minyak Bumi, Caranya?","18:38 WIB","Positive"
"15 Agustus 2019","Kini Tak Perlu Khawatir Investasi Emas Digital","18:16 WIB","Neutral"
"15 Agustus 2019","Semester I 2019, CIMB Niaga Raup Laba Bersih Rp 1,98 Triliun","16:41 WIB","Positive"
"15 Agustus 2019","Transaksi Kartu GPN Tembus Rp 6,21 Triliun hingga Juli 2019","16:28 WIB","Positive"
"15 Agustus 2019","Gelar Pesta Rakyat Tripartit, Menaker Berpesan untuk Saling Bersinergi","16:28 WIB","Positive"
"15 Agustus 2019","Impor Juli 2019 Naik, China Pemasok Barang Impor Terbesar","15:19 WIB","Negative"
"15 Agustus 2019","Pertamina: Kebakaran Kilang Minyak di Balikpapan Sudah Padam","14:50 WIB","Negative"
"15 Agustus 2019","Ekspor Turun 5,12 Persen Jadi 15,45 Miliar Dollar AS pada Juli 2019","13:56 WIB","Negative"
"15 Agustus 2019","Naik Rp 5.000, Harga Emas Antam Hari Ini Rp 759.000 Per Gram","12:51 WIB","Negative"
"15 Agustus 2019","Efek Perang Dagang Terhadap Investasi Reksa Dana","11:40 WIB","Neutral"
"15 Agustus 2019","Pembangunan Pertanian Berhasil Dorong Kinerja Positif Ekonomi Makro","11:17 WIB","Positive"
"15 Agustus 2019","Semester I 2019, KPR BCA Capai Rp 90,7 Triliun","10:01 WIB","Positive"
"15 Agustus 2019","Perang Dagang Kian Tekan Ekonomi China","08:08 WIB","Negative"
"15 Agustus 2019","Usai Merger, BTPN Fokus Satukan Bisnis dengan SCMB","07:02 WIB","Positive"
"15 Agustus 2019","Semester I 2019, Laba Bersih BTPN Naik Jadi Rp 1,26 Triliun","06:22 WIB","Positive"
"15 Agustus 2019","Kinerja Ekspor Turun, Ekonomi Jerman Tumbuh Negatif pada Kuartal II-2019","05:57 WIB","Negative"
"16 Agustus 2019","Pemerintah Tidak Anggarkan Perpindahan Ibu Kota dalam APBN 2020","22:42 WIB","Positive"
"16 Agustus 2019","Punya Toko Online? Ini Saran Alibaba Supaya Bisnis Anda Bisa Maju","22:17 WIB","Neutral"
"16 Agustus 2019","Kemendag Gandeng E-commerce Untuk Genjot Ekspor","21:10 WIB","Positive"
"16 Agustus 2019","Industri Kreatif Punya Kontribusi pada Pertumbuhan Ekonomi Indonesia","20:41 WIB","Positive"
"16 Agustus 2019","Pemerintah Siapkan Rp 7,5 Triliun untuk KIP Kuliah","20:11 WIB","Positive"
"16 Agustus 2019","Pemerintah Siapkan Rp 10 Triliun Untuk 2 Juta Penerima Kartu Pra Kerja di 2020","18:30 WIB","Negative"
"16 Agustus 2019","2020, Bantuan Pangan Non-Tunai Naik Jadi Rp 1,8 Juta Per Keluarga","16:39 WIB","Negative"
"16 Agustus 2019","Jokowi: Indonesia Layak Jadi Salah Satu Kekuatan Ekonomi Dunia","15:34 WIB","Positive"
"16 Agustus 2019","Kata Jokowi, Ini Kunci Ekonomi RI Tetap Tumbuh di Tengah Perlambatan Global","15:11 WIB","Positive"
"16 Agustus 2019","2020, Pemerintah Alokasikan Rp 858,8 Triliun ke Daerah dan Dana Desa","14:59 WIB","Positive"
"16 Agustus 2019","Jokowi: Tantangan Ekonomi ke Depan Semakin Berat","14:57 WIB","Negative"
"16 Agustus 2019","Naik, Pendapatan Negara 2020 Ditargetkan Jokowi Capai Rp 2.221,5 Triliun","14:54 WIB","Positive"
"16 Agustus 2019","Pemerintah Alokasikan Dana Rp 132,2 Triliun di 2020 untuk Anggaran Kesehatan","14:51 WIB","Positive"
"16 Agustus 2019","Dana Pendidikan Dipatok Rp 505,8 Triliun di 2020, Jokowi Ingin Cetak Pemikir dan Pengusaha","14:47 WIB","Positive"
"16 Agustus 2019","Jokowi Targetkan Pertumbuhan Ekonomi 2020 Capai 5,3 Persen","14:44 WIB","Positive"
"16 Agustus 2019","Jokowi Pamer Capaian Pembangunan Ekonomi 5 Tahun Terakhir","14:44 WIB","Positive"
"16 Agustus 2019","Catat Rekor, Sudah 5 Film Disney yang Tembus Rp 14 Triliun Tahun Ini","14:32 WIB","Neutral"
"16 Agustus 2019","Ditopang Pertanian, Pertumbuhan Ekonomi Babel 3,49 Persen","14:22 WIB","Positive"
"16 Agustus 2019","Harga Emas Antam Catat Rekor Tertinggi Jadi Rp 766.000","10:45 WIB","Negative"
"16 Agustus 2019","Imbas Protes dan Perang Dagang, Sektor Properti Hong Kong Terpukul","08:43 WIB","Negative"
"16 Agustus 2019","Arab Saudi Geser Pasar Ekspor Minyak Mentah ke China","08:03 WIB","Negative"
"16 Agustus 2019","Ada Opsi Akuisisi, Saham Revlon Melonjak","07:27 WIB","Positive"
"16 Agustus 2019","Jualan Emas Online, Tokopedia dan Bukalapak Perlu Daftar ke Bappebti","07:00 WIB","Neutral"
"16 Agustus 2019","Tren Harga Naik, Emas Digital Makin Dilirik","06:28 WIB","Negative"
"16 Agustus 2019","[POPULER MONEY] Sri Mulyani Jadi Menteri Apa | Harga Mobil Listrik","06:00 WIB","Neutral"
"17 Agustus 2019","HUT RI Ke-74, Sinergi BUMN Salurkan Rp 2,35 Miliar di NTB","19:12 WIB","Positive"
"17 Agustus 2019","Raih Pendanaan Rp 71 Miliar, Gibran Targetkan Goola Ekspansi ke Asia","16:21 WIB","Neutral"
"17 Agustus 2019","2020, Pemerintah Berencana Terbitkan SBN Senilai Rp 389,3 Triliun","11:58 WIB","Positive"
"17 Agustus 2019","Anggaran Iuran Penerima Bantuan BPJS Kesehatan Naik Jadi Rp 48,8 Triliun","11:01 WIB","Negative"
"17 Agustus 2019","2020, Anggaran Infrastruktur Naik 4,9 Persen Jadi Rp 419,2 Triliun","10:06 WIB","Positive"
"17 Agustus 2019","2020, Pemerintah Anggarkan Bantuan Pangan Non-Tunai Rp 28,1 Triliun","06:02 WIB","Positive"
"18 Agustus 2019","Diekspor ke 5 Negara, Karet Asal Tanjungpinang Tembus Jepang hingga AS","12:21 WIB","Positive"
"19 Agustus 2019","Jika Kerusuhan di Papua Berlarut Bisa Pengaruhi Iklim Investasi","22:07 WIB","Negative"
"19 Agustus 2019","Bidik Ekspor ke Afrika, Indonesia Jajaki Perdagangan dengan Mozambik","21:12 WIB","Positive"
"19 Agustus 2019","Apresiasi Paskibraka Nasional 2019, BRI Berikan Bantuan Rp 241 Juta","20:09 WIB","Positive"
"19 Agustus 2019","BRI Salurkan Bantuan Rp 5,7 Miliar Ke 57 SLB di Indonesia","19:07 WIB","Positive"
"19 Agustus 2019","Kementerian Investasi Dinilai Tak Efektif Perbaiki Kinerja Investasi Asing","16:55 WIB","Negative"
"19 Agustus 2019","Gencar Lakukan Inovasi Digital, Bank BRI Raih 4 Penghargaan","16:53 WIB","Positive"
"19 Agustus 2019","Pabrik Baru INKA di Banyuwangi Fokus Garap Kereta Ekspor","15:22 WIB","Positive"
"19 Agustus 2019","Swasta Enggan Investasi Bangun Rumah Sakit di Pelosok, Ini Sebabnya","14:50 WIB","Negative"
"19 Agustus 2019","Bappenas: Program Kementan Terbukti Memacu Pertumbuhan Ekonomi Daerah","14:37 WIB","Positive"
"19 Agustus 2019","Imbas Perang Dagang, Pertumbuhan Ekonomi Thailand Anjlok","13:57 WIB","Negative"
"19 Agustus 2019","Siang Ini, Rupiah Menguat 0,30 Persen ke Level Rp 14.197 Per Dollar AS","13:20 WIB","Positive"
"19 Agustus 2019","Mendag Prediksi Kondisi Ekspor Indonesia Masih Sulit di 2020","12:57 WIB","Negative"
"19 Agustus 2019","Awali Pekan, Harga Emas Antam Turun Jadi Rp 757.000 Per Gram","11:41 WIB","Positive"
"19 Agustus 2019","Kartu Sembako Berlaku Tahun 2020, Bantuan Naik Jadi Rp 150.000 Per Bulan","08:13 WIB","Negative"
"19 Agustus 2019","Dari Kaus Kaki, Startup Ini Bisa Meraup Rp 1,4 Triliun","07:38 WIB","Positive"
"19 Agustus 2019","Dilanda Resesi, Menteri Ekonomi Argentina Mengundurkan Diri","07:09 WIB","Negative"
"20 Agustus 2019","BNI Syariah Targetkan Raup Transaksi Rp 50 Miliar dari Islamic Tourism Expo 2019","21:40 WIB","Positive"
"20 Agustus 2019","Penumpang Pesawat Turun, Laba AP I di Semester I 2019 Rp 870 Miliar","21:09 WIB","Negative"
"20 Agustus 2019","Kisah Ansari Kadir, dari Bangkrut hingga Menjalankan Bisnis Bersama Kaesang","19:32 WIB","Neutral"
"20 Agustus 2019","Di Tengah Perang Dagang, Ekonomi Taiwan Malah Bergairah","18:00 WIB","Positive"
"20 Agustus 2019","Tren Suku Bunga Rendah, Pasar Saham dan Obligasi Makin Menarik","17:48 WIB","Positive"
"20 Agustus 2019","Ekonomi RI Terkerek oleh Turunnya Suku Bunga Global","17:18 WIB","Positive"
"20 Agustus 2019","Sri Mulyani Nilai Ketidakpastian Ekonomi Bertambah pada 2020, Mengapa?","16:58 WIB","Negative"
"20 Agustus 2019","Jerman Berpotensi Alami Resesi, Ini Sebabnya","16:02 WIB","Negative"
"20 Agustus 2019","Pendapatan Asuransi Umum Tumbuh 20 Persen Jadi Rp 40 Triliun","15:12 WIB","Positive"
"20 Agustus 2019","Anggaran Rp 109 Miliar Disiapkan untuk Operasi Intelijen Siber","13:31 WIB","Positive"
"20 Agustus 2019","Pemerintah Cari Utangan Lagi, Kali Ini Rp 8 Triliun Lewat Sukuk","12:07 WIB","Positive"
"20 Agustus 2019","Pabrik Baru PT INKA, Terbesar di Indonesia hingga Kereta untuk Ekspor","11:46 WIB","Positive"
"20 Agustus 2019","Raih Pendapatan Rp 25,4 Triliun, PGN Siap Optimalkan Penggunaan Gas","11:15 WIB","Positive"
"20 Agustus 2019","Hari Ini Harga Emas Antam Turun Rp 8.000","10:35 WIB","Positive"
"20 Agustus 2019","Ikut Asuransi Pertanian, Petani Hanya Bayar Rp 36 Ribu per Hektar","10:25 WIB","Neutral"
"20 Agustus 2019","Ini 5 Sifat yang Dimiliki Miliarder Dunia dalam Berbisnis","10:11 WIB","Neutral"
"20 Agustus 2019","Harga Emas Dunia Melorot, Ini Penyebabnya","09:09 WIB","Positive"
"21 Agustus 2019","Menkeu: Ada Rp 2,5 Triliun Mengendap di Puskesmas","21:07 WIB","Negative"
"21 Agustus 2019","Kemnaker: 2024 Pertumbuhan Ekonomi Indonesia Akan Meningkat 6,5 Persen","20:30 WIB","Positive"
"21 Agustus 2019","Penerapan QRIS Berpotensi Tingkatkan PAD DKI Jakarta","20:11 WIB","Positive"
"21 Agustus 2019","Banyak Tekanan, Rupiah Bisa Tembus Rp 15.000 Per Dollar AS pada 2020","20:00 WIB","Negative"
"21 Agustus 2019","Terobosan Mentan Amran Dinilai Majukan Pertumbuhan Ekonomi Pedesaan","20:00 WIB","Positive"
"21 Agustus 2019","WhatsApp Bidik Bisnis Pembayaran Digital di Indonesia, Ini Kata BI","18:05 WIB","Positive"
"21 Agustus 2019","RI Dipandang Paling Berpengalaman Atasi Kemungkinan Krisis Keuangan","15:31 WIB","Positive"
"21 Agustus 2019","BI Rilis Aturan QRIS, Nilai Per Tranksaksi QR Code Maksimal Rp 2 Juta","13:07 WIB","Positive"
"21 Agustus 2019","Perang Dagang AS-China Bisa Rugikan Rumah Tangga di AS Rp 14 Juta Per tahun","11:32 WIB","Negative"
"21 Agustus 2019","Ada Tren Suku Bunga Rendah, Saham Sektor Apa yang Pantas Dilirik?","11:02 WIB","Positive"
"21 Agustus 2019","Kementan Dorong Pasar Ekspor Melalui Layanan Sarita","10:46 WIB","Positive"
"21 Agustus 2019","Harga Emas Antam Hari Ini Naik Rp 7.000","09:42 WIB","Negative"
"21 Agustus 2019","Cerita Ansari Bangun Bisnis Bareng Kaesang dan Kini Punya 1.500 Karyawan","09:05 WIB","Neutral"
"21 Agustus 2019","Kesuksesan Jeff Bezos Tak Lepas dari Pelajaran Berharga dari Kakeknya","06:33 WIB","Neutral"
"21 Agustus 2019","[POPULER MONEY] Harga Emas Melorot | Kado Jokowi untuk PNS","06:03 WIB","Positive"
"22 Agustus 2019","Menteri Rini Minta Tumpahan Minyak di Karawang Tuntas September","19:34 WIB","Positive"
"22 Agustus 2019","Uang Jutaan Rupiah Rusak Dimakan Rayap Hanya Ditukar Rp 1,05 Juta, Ini Kata BI","18:34 WIB","Neutral"
"22 Agustus 2019","Ekonomi Global Tertekan, Investor Incar Obligasi Pemerintah hingga Emas","18:25 WIB","Negative"
"22 Agustus 2019","Pertumbuhan Ekonomi Jadi Alasan BI Turunkan Suku Bunga Acuan","16:35 WIB","Positive"
"22 Agustus 2019","Menyusut, Anggaran Subsidi Tahun 2020 Hanya Rp 199,7 Triliun","15:47 WIB","Positive"
"22 Agustus 2019","Kemenperin Inginkan Adanya Investasi Garam di Kupang","13:13 WIB","Positive"
"22 Agustus 2019","Fintech Bisa Jadi Perpanjangan Tangan Bank di Daerah","12:23 WIB","Positive"
"22 Agustus 2019","Semester I 2019, Laba CIMB Niaga Syariah Naik 64 Persen Jadi Rp 536,38 Miliar","11:51 WIB","Positive"
"22 Agustus 2019","Hari Ini Harga Emas Antam Merosot Tipis","11:18 WIB","Positive"
"22 Agustus 2019","Jagung Lokal Surplus, Pengamat Imbau Pemerintah Tidak Lakukan Impor","10:41 WIB","Positive"
"22 Agustus 2019","Kevin OLeary Habiskan Uang Rp 14 Juta Per Hari Untuk Makanan","08:34 WIB","Neutral"
"22 Agustus 2019","[POPULER MONEY] Spider-Man Tak Lagi di Marvel | Kisah Partner Bisnis Kaesang","06:19 WIB","Neutral"
"23 Agustus 2019","PGN Raih 2 Penghargaan di TOP GRC 2019, Apa Rahasianya?","16:59 WIB","Positive"
"23 Agustus 2019","BI: Kenaikan Harga Cabai Dongkrak Inflasi Agustus","16:13 WIB","Negative"
"23 Agustus 2019","Cari Utang Lagi, Pemerintah Lelang SUN Rp 15 Triliun Pekan Depan","11:53 WIB","Positive"
"23 Agustus 2019","Hari Ini, Harga Emas Antam Merosot Rp 4.000","10:21 WIB","Positive"
"23 Agustus 2019","Neraca Perdagangan Pertanian Surplus, Pengamat: Impor Menurun","09:17 WIB","Positive"
"24 Agustus 2019","Ekspansi Gojek Tuai Pro dan Kontra dari Pebisnis Malaysia","14:24 WIB","Neutral"
"24 Agustus 2019","Modal Rp 4,5 Juta Bisa Raup Laba Usaha Pempek, Berminat?","13:32 WIB","Neutral"
"24 Agustus 2019","Hero Supermarket Kucurkan Rp 500 Miliar untuk Transformasi Gerai","10:58 WIB","Positive"
"24 Agustus 2019","Sering Ekspor, Tanda Produk Jagung Nasional Layak Bersaing","10:29 WIB","Positive"
"24 Agustus 2019","Kementan: Irigasi Perpompaan Punya Manfaat Besar untuk Petani","08:00 WIB","Positive"
"25 Agustus 2019","Kucurkan Rp 5 Triliun, PT KCN Lanjutkan Pembangunan Pelabuhan Marunda","12:13 WIB","Positive"
"25 Agustus 2019","Kenali Penyebab Bisnis Online Bangkrut","12:09 WIB","Neutral"
"25 Agustus 2019","Sri Mulyani: Indonesia Punya Potensi Besar Dalam Perekonomian Syariah","08:40 WIB","Positive"
"26 Agustus 2019","Jadi Kandidat Ibu Kota, Apa Potensi Ekonomi di Kutai Kartanegara?","21:42 WIB","Neutral"
"26 Agustus 2019","Semester I 2019, Pertamina Catat Laba Rp 9,4 Triliun","21:06 WIB","Positive"
"26 Agustus 2019","Dongkrak Ekspor, Phapros Incar Pasar Amerika Selatan dan Afrika","20:00 WIB","Positive"
"26 Agustus 2019","PGN: Rencana Penyesuaian Harga Gas Sesuai Koridor Regulasi","18:06 WIB","Positive"
"26 Agustus 2019","Kata Gubernur BI soal Jamu untuk Stabilitas dan Dorong Perekonomian","17:02 WIB","Positive"
"26 Agustus 2019","Harga Emas Antam Sentuh Rekor, Saatnya Beli atau Jual?","15:22 WIB","Neutral"
"26 Agustus 2019","Tantang Gojek, Grab Investasi Besar-besaran di Vietnam","14:55 WIB","Positive"
"26 Agustus 2019","Stok Cukup, Praktisi Minta Pemerintah Tak Lakukan Impor Jagung","14:35 WIB","Positive"
"26 Agustus 2019","Semester I 2019, Pemerintah Tarik Utang Rp 241,2 Triliun Lewat SBN","14:24 WIB","Positive"
"26 Agustus 2019","Suku Bunga Masih Bisa Turun, Perhatikan Pergerakan Saham-saham Berikut","14:20 WIB","Positive"
"26 Agustus 2019","Atasi Tumpahan Minyak, Pertamina PHE Targetkan Bisa Tutup Sumur YYA-1 Pada Oktober 2019","13:55 WIB","Positive"
"26 Agustus 2019","Molor, Pemberian Kompensasi bagi Warga Terdampak Tumpahan Minyak","13:04 WIB","Negative"
"26 Agustus 2019","Capai Rp 1.053 Triliun, Pendapatan Negara Baru 48 Persen dari Target","12:37 WIB","Negative"
"26 Agustus 2019","Pertamina Akui Gunakan Tenaga Kerja Asing untuk Atasi Tumpahan Minyak","12:01 WIB","Negative"
"26 Agustus 2019","Produksi Pangan Nasional Surplus, Tradisi Impor Harus Dikurangi","11:45 WIB","Positive"
"26 Agustus 2019","Kurs Rupiah Hari Ini di 6 Bank Besar di Indonesia","10:40 WIB","Neutral"
"26 Agustus 2019","Naik Rp 7.000, Harga Emas Antam Catat Rekor Harga Tertinggi","09:38 WIB","Negative"
"26 Agustus 2019","Kemenaker: Pekerja Asing yang Dilibatkan Atasi Tumpahan Minyak Harus Punya Izin","06:09 WIB","Positive"
"27 Agustus 2019","Iuran Naik, BPJS Kesehatan Bakal Dapat Suntikan Rp 13,56 Triliun","19:24 WIB","Negative"
"27 Agustus 2019","Tahun Ini, Defisit BPJS Kesehatan Diprediksi hingga Rp 32,8 Triliun","18:33 WIB","Negative"
"27 Agustus 2019","Pemerintah Gelontorkan Rp 1 Triliun ke BUMN, Buat Apa?","17:48 WIB","Positive"
"27 Agustus 2019","Bangun Dua Gedung Baru, Sarinah Gelontorkan Dana Rp 1,8 Triliun","13:37 WIB","Positive"
"27 Agustus 2019","Ibu Kota Pindah, Sarinah Ingin Ekspansi Bisnis ke Kalimantan","12:53 WIB","Positive"
"27 Agustus 2019","Pasokan Listrik Makin Baik, Gubernur Babel Pede Undang Investasi","12:15 WIB","Positive"
"27 Agustus 2019","Mau Berbisnis dengan Pasangan Anda? Ini yang Harus Diperhatikan","11:41 WIB","Neutral"
"27 Agustus 2019","Ini Kurs Rupiah di 6 Bank Besar Indonesia","10:38 WIB","Neutral"
"27 Agustus 2019","Usai Cetak Rekor, Hari Ini Harga Emas Antam Turun Rp 7.500","10:10 WIB","Positive"
"27 Agustus 2019","Harga Emas Dunia Turun Tipis, Ini Sebabnya","08:09 WIB","Positive"
"27 Agustus 2019","[POPULER MONEY] Harga Emas Antam Kembali Catat Rekor | Tanggapan Gojek soal Malaysia","05:39 WIB","Neutral"
"28 Agustus 2019","Bank Mandiri Siap Berpartisipasi dalam Pembangunan Ibu Kota Baru","20:34 WIB","Positive"
"28 Agustus 2019","Rudiantara soal Ekonomi Digital: Kalau Diatur Terlalu Ketat, Anak muda Bilang Jadul!","20:02 WIB","Neutral"
"28 Agustus 2019","Kenaikan Iuran BPJS Kesehatan Tinggal Tunggu Perpres","16:26 WIB","Negative"
"28 Agustus 2019","Mentan: Garap 200 Ribu Hektar Lahan Rawa, Penghasilan Sumsel Naik Rp 14 Triliun","16:25 WIB","Positive"
"28 Agustus 2019","2020, BI Proyeksikan Rupiah di Kisaran 13.900 hingga 14.300 Per Dollar AS","15:02 WIB","Neutral"
"28 Agustus 2019","BI Prediksi Ekonomi RI Tumbuh Lebih Baik pada 2020","14:11 WIB","Positive"
"28 Agustus 2019","Pameran di Jepang, KKP Catat Nilai Potensi Transaksi Ekspor Perikanan 42,62 Juta Dollar AS","11:59 WIB","Positive"
"28 Agustus 2019","Hari Ini Harga Emas Antam Naik Rp 5.500","10:18 WIB","Negative"
"29 Agustus 2019","Kini Hadir Instrumen Investasi Sambil Beramal","20:25 WIB","Neutral"
"29 Agustus 2019","Kemenaker Tindak Tiga TKA yang Dipekerjakan untuk Atasi Tumpahan Minyak","19:42 WIB","Negative"
"29 Agustus 2019","Menguat, Rupiah Serap Sentimen Positif Asing dan Domestik","18:45 WIB","Positive"
"29 Agustus 2019","Pertamina Gandeng Perusahaan Asal AS untuk Atasi Tumpahan Minyak","16:09 WIB","Positive"
"29 Agustus 2019","Berpengaruh ke Pendapatan, Hilangkan Kebiasaan Terlambat Kerja","13:00 WIB","Neutral"
"29 Agustus 2019","Potensi Ekspor Pertanian Kepri Menjanjikan","12:43 WIB","Positive"
"29 Agustus 2019","Berikut Kurs Rupiah di 6 Bank Besar Hari Ini","10:49 WIB","Neutral"
"29 Agustus 2019","Hari Ini Harga Emas Antam Turun Tipis","10:09 WIB","Positive"
"29 Agustus 2019","Kemnaker: Penyediaan SDM Bidang Ekonomi Kreatif Harus Digalakkan","09:50 WIB","Positive"
"29 Agustus 2019","ISEI: Jaga Momentum Pertumbuhan Ekonomi, RI Harus Genjot Manufaktur","08:28 WIB","Positive"
"29 Agustus 2019","Gojek Rambah Bisnis Kebugaran","06:06 WIB","Positive"
"30 Agustus 2019","Pusat Bisnis Tetap di Jakarta, BNI Belum Berpikir Pindah Kantor Pusat ke Ibu Kota Baru","20:10 WIB","Neutral"
"30 Agustus 2019","BNI Sudah Suntikkan Dana Segar Rp 225 Miliar ke LinkAja","18:14 WIB","Positive"
"30 Agustus 2019","Bonus Demografi, Modal Peningkatan Pertumbuhan Ekonomi Indonesia","17:28 WIB","Positive"
"30 Agustus 2019","Biaya Transfer Antarbank Lewat Kliring Turun Jadi Rp 3.500","16:47 WIB","Positive"
"30 Agustus 2019","Isu Bangkrut hingga Kasus Rp 800 Triliun, Bank Mandiri Sebut Bukan Sekadar Hoaks...","15:13 WIB","Negative"
"30 Agustus 2019","Bank Mandiri: Kalau Kasus Dana Rp 800 Triliun Itu Benar, Pemerintah Sudah Bisa 2 Kali Pindah Ibu Kota","14:31 WIB","Negative"
"30 Agustus 2019","Nasabah Akui Dana Hilang Rp 800 Triliun di Bank Mandiri, Ini Kronologinya","14:02 WIB","Negative"
"30 Agustus 2019","Nasabah yang Mengaku Hilang Dana Rp 800 Triliun, Ternyata Nasabah Kredit Macet Bank Mandiri","13:36 WIB","Negative"
"30 Agustus 2019","Millenial, Kelola Uang dengan 4 Produk Investasi Ini","13:11 WIB","Neutral"
"30 Agustus 2019","Bank Mandiri Sebut Kabar Dituntut Nasabah Rp 800 Triliun Hoaks","12:43 WIB","Negative"
"30 Agustus 2019","Bisnis Era Digital Banyak Gunakan Intangible Assets, Apa Itu?","11:39 WIB","Positive"
"30 Agustus 2019","Posisi Dirut Kosong, Bagaimana Pergerakan Saham BRI dan BTN?","11:27 WIB","Neutral"
"30 Agustus 2019","Langkah Sigap Atasi Tumpahan Minyak","09:00 WIB","Positive"
"30 Agustus 2019","Mau Sukses Berbisnis di Era Digital? Simak 6 Pilar Teknologi Ini","07:02 WIB","Neutral"
"31 Agustus 2019","Soal Jembatan Bangka-Sumatera Senilai Rp 15 Triliun, Ini Kata DPR","15:10 WIB","Positive"
"31 Agustus 2019","Di Festival Ini Ada Ribuan Porsi Mi Seharga Rp 5.000","14:22 WIB","Neutral"
"31 Agustus 2019","Bank Mandiri, Rp 800 Triliun Disembunyikan, 2 Kali Pindah Ibu Kota","12:11 WIB","Neutral"
"31 Agustus 2019","Akhir Pekan, Harga Emas Antam Kembali Turun","10:21 WIB","Positive"
"31 Agustus 2019","Harga Emas Dunia Turun dalam 3 Hari Berturut-turut, Ini Sebabnya","09:13 WIB","Positive"
"31 Agustus 2019","Bappenas: Jakarta Akan Jadi Kota Bisnis Berskala Regional","08:09 WIB","Neutral"
"31 Agustus 2019","[POPULER MONEY] Bank Mandiri soal Dana Hilang Rp 800 Triliun | Biaya Transfer Bank Turun","07:08 WIB","Neutral"
"01 September 2019","Ibu Kota Baru Berpotensi Genjot Eskpor dan Tarik Investasi Asing Baru","16:54 WIB","Positive"
"01 September 2019","Per 12 September Kemasan Rokok di Thailand Tanpa Merek dan Logo","16:00 WIB","Neutral"
"01 September 2019","Bisnis Vape Kian Menjamur, Bisa Serap Berapa Tenaga Kerja?","14:54 WIB","Positive"
"01 September 2019","AirAsia X Beli 42 Pesawat Airbus Senilai Rp 71,1 Triliun","06:00 WIB","Positive"
"02 September 2019","Pengelola Jasa Parkiran yang Tak Bertanggung Jawab Bisa Didenda Rp 2 Miliar","20:18 WIB","Positive"
"02 September 2019","Kemendag akan Tindak Tegas Penyedia Jasa Perparkiran yang Melanggar","17:44 WIB","Positive"
"02 September 2019","Rupiah Ditutup Menguat 0,03 Persen ke Level Rp 14.194 Per Dollar AS","17:21 WIB","Positive"
