"date","title","time","class"
"25 Juni 2019","Kelola Keuangan, Ini Investasi yang Cocok bagi Milenial","22:17 WIB","Positive"
"25 Juni 2019","Ingin Ekonomi Stabil, Berikut 26 Program Prioritas Pemerintah","21:21 WIB","Positive"
"25 Juni 2019","GMF Mulai Garap Bisnis Perawatan Pesawat Militer","20:36 WIB","Positive"
"25 Juni 2019","6 Gerai Giant Tutup, Hero Ingin Perkuat Bisnis Non-Makanan","19:28 WIB","Negative"
"25 Juni 2019","Rupiah Tekan Dolar AS ke Rp14.125/USD","17:08 WIB","Positive"
"25 Juni 2019","Mulai 1 September, Biaya Transfer Kliring Bank Turun Jadi Rp3.500","17:01 WIB","Positive"
"25 Juni 2019","4 Menko Ajukan Anggaran Rp1,2 Triliun pada 2020","16:22 WIB","Neutral"
"25 Juni 2019","Seharian Menguat, IHSG Kokoh di 6.320","16:20 WIB","Positive"
"25 Juni 2019","Ingat! Harga Tiket Pesawat Harus Turun 1 Juli","16:08 WIB","Positive"
"25 Juni 2019","Kelebihan Beras, Menko Darmin Perpanjang Tugas Bulog Operasi Pasar","14:26 WIB","Positive"
"25 Juni 2019","MNC Sekuritas Resmikan Galeri Investasi di Kampus PGRI Adi Buana Surabaya","14:08 WIB","Positive"
"25 Juni 2019","Adhi Karya Kantongi Kontrak Baru Rp4,6 Triliun hingga Mei","13:57 WIB","Positive"
"25 Juni 2019","Hingga Semester I-2019, BALI Raup Pendapatan Rp300 Miliar","13:57 WIB","Positive"
"25 Juni 2019","Kalahkan Menteri, Gaji Pekerja Indonesia di Jepang Minimal Rp20 Juta/Bulan","13:56 WIB","Neutral"
"25 Juni 2019","Kopi Kenangan Disuntik Rp288 Miliar oleh Investor India","13:50 WIB","Positive"
"25 Juni 2019","Rahasia AirAsia Jual Harga Tiket Pesawat Murah","13:48 WIB","Positive"
"25 Juni 2019","Right Issue, Central Omega Resources Incar Dana Rp2,4 Triliun","13:45 WIB","Positive"
"25 Juni 2019","Lirik Bisnis Kosmetik, Pharos Siapkan Investasi Rp20 Miliar","13:35 WIB","Positive"
"25 Juni 2019","GOLD Right Issue Rp212,751 Miliar","13:34 WIB","Positive"
"25 Juni 2019","Telan Rp936,8 Miliar, Empat Venue PON di Papua Rampung Juni 2020","13:08 WIB","Neutral"
"25 Juni 2019","IHSG Naik 24 Poin di Jeda Sesi I","12:19 WIB","Positive"
"25 Juni 2019","Fakta-Fakta Neraca Dagang Surplus meski Tipis","11:00 WIB","Positive"
"25 Juni 2019","Bekraf Buat 4 Kota Ekonomi Kreatif, Ini Daftarnya","10:23 WIB","Positive"
"25 Juni 2019","Giant hingga 7 Eleven, Potret Nyata Tekanan Bisnis","10:10 WIB","Negative"
"25 Juni 2019","Hari Ini, Harga Jual Emas Antam Naik Rp10.500","09:38 WIB","Negative"
"25 Juni 2019","IHSG Dibuka Rebound ke Level 6.323","09:27 WIB","Positive"
"25 Juni 2019","Dolar Tertekan, Rupiah Menguat Tipis ke Rp14.136 per USD","08:55 WIB","Positive"
"25 Juni 2019","Cara Lapindo dan Minarak Bayar Utang ke Pemerintah sebesar Rp773,3 Miliar","08:24 WIB","Positive"
"25 Juni 2019","Harga Emas Naik hingga 1%","07:48 WIB","Negative"
"26 Juni 2019","Percantik Terminal Bus, Kemenhub Dapat Tambahan Anggaran Rp1 Triliun","22:21 WIB","Positive"
"26 Juni 2019","Menko Darmin Bingung Harga Ayam Anjlok","20:59 WIB","Negative"
"26 Juni 2019","Menko Darmin: Harga Tiket Pesawat Turun Bukan Sebatas Promo","20:10 WIB","Positive"
"26 Juni 2019","MRT Jakarta Perpanjang Jalur hingga 230 Km, Butuh Investasi Rp250 Triliun","20:00 WIB","Positive"
"26 Juni 2019","Pengusaha Indonesia Optimistis Bisnis Akan Terus Tumbuh","19:12 WIB","Positive"
"26 Juni 2019","MRT Jakarta Denda Rp500.000 bagi Penumpang Makan di Stasiun","17:23 WIB","Neutral"
"26 Juni 2019","Giliran Dolar AS Tekan Rupiah ke Rp14.177/USD","17:18 WIB","Negative"
"26 Juni 2019","Pembangunan Ibu Kota Baru Sumbang 0,1% Pertumbuhan Ekonomi","16:33 WIB","Positive"
"26 Juni 2019","Kehabisan 'Bensin', IHSG Ditutup Melemah ke 6.310","16:22 WIB","Negative"
"26 Juni 2019","Perang Dagang AS-China Bikin Investasi Properti Terguncang?","16:11 WIB","Negative"
"26 Juni 2019","Laba Bersih BEI Turun 14% Jadi Rp265 Miliar pada 2018","14:16 WIB","Negative"
"26 Juni 2019","Djarum Siap Beli Cengkih Sulawesi Utara Sebesar Rp85 Ribu per Kg","14:01 WIB","Positive"
"26 Juni 2019","Menanti Efek dari Pembebasan Pajak Rumah di Bawah Rp30 Miliar","13:55 WIB","Positive"
"26 Juni 2019","Harga Saham Naik Tak Wajar, Sentral Mitra Informatika Masuk Pengawasan BEI","13:09 WIB","Negative"
"26 Juni 2019","GMF Incar Dana Segar Rp500 Miliar dari Pasar Modal","12:49 WIB","Positive"
"26 Juni 2019","Wilmar Bagi Dividen Rp59,5 Miliar","12:41 WIB","Positive"
"26 Juni 2019","IHSG Menguat ke 6.324 di Jeda Sesi I","12:19 WIB","Positive"
"26 Juni 2019","Pakuwon Jati Sebar Dividen Rp7 per Saham","12:03 WIB","Positive"
"26 Juni 2019","Tridomain Performance Tawarkan Obligasi Senilai Rp400 Miliar","11:58 WIB","Positive"
"26 Juni 2019","Pajak Rumah di Atas Rp30 Miliar Diturunkan, Pengembang: Jumlahnya Hanya 5%","10:23 WIB","Positive"
"26 Juni 2019","Menko Darmin: Kita Sepakat Tidak Semua Harga Tiket Pesawat Turun","10:03 WIB","Negative"
"26 Juni 2019","Tercatat di BEI, Saham Golden Flower Naik 50%","09:54 WIB","Positive"
"26 Juni 2019","PLN: Tidak Lama Lagi Perpres Mobil Listrik Diterbitkan","09:47 WIB","Positive"
"26 Juni 2019","Harga Emas Antam Turun, Hari Ini Dijual Rp709.000/Gram","09:32 WIB","Positive"
"26 Juni 2019","Hari Ini, Golden Flower Bakal Catatkan Saham Perdana","09:23 WIB","Positive"
"26 Juni 2019","IHSG Menghijau ke Level 6.329 pada Pembukaan Perdagangan","09:16 WIB","Positive"
"26 Juni 2019","Rupiah Melemah, Pagi Ini Berada di Level Rp14.140 per USD","09:03 WIB","Negative"
"26 Juni 2019","9 BUMN Jajaki Bisnis Infrastruktur hingga Pertanian di Laos","08:52 WIB","Positive"
"26 Juni 2019","Harga Minyak Bervariasi Imbas Ketegangan AS dengan Iran","08:05 WIB","Negative"
"26 Juni 2019","Dolar AS Tertekan oleh Pernyataan Petinggi The Fed","07:53 WIB","Negative"
"26 Juni 2019","Harga Emas Naik Dipicu Melemahnya Bursa Saham AS","07:49 WIB","Negative"
"26 Juni 2019","The Fed Berpotensi Batalkan Penurunan Suku Bunga, Wall Street Respons Negatif","07:34 WIB","Negative"
"27 Juni 2019","World Bank Beri Utang Rp4,2 Triliun ke Indonesia","23:17 WIB","Negative"
"27 Juni 2019","Petani Sawit Sumringah Pungutan Ekspor CPO Akan Dicabut","22:10 WIB","Positive"
"27 Juni 2019","Dear Milenial, Ingin Investasi di Fintech Berikut Kiatnya","21:10 WIB","Neutral"
"27 Juni 2019","Masyarakat Indonesia Habiskan Rp4,4 Trilun untuk Belanja Aplikasi","20:17 WIB","Neutral"
"27 Juni 2019","Indonesia Tingkatkan Ekspor Kopi dan Gula ke Korea Selatan","19:34 WIB","Positive"
"27 Juni 2019","Menko Luhut: Jangan Ragu Investasi di Indonesia","19:06 WIB","Positive"
"27 Juni 2019","Investasi Asing Masuk ke RI Belum Mampu Dongkrak Ekspor","18:54 WIB","Negative"
"27 Juni 2019","Harga Anjlok, Sultan: Peternak Bisa Tolak jika Ayam Dibeli Murah","17:32 WIB","Negative"
"27 Juni 2019","Menanti Putusan MK, Rupiah Terus Menguat ke Rp14.140/USD","17:11 WIB","Positive"
"27 Juni 2019","Masyarakat Keluhkan Perpindahan Penerbangan dari Bandara Husein ke Kertajati","16:32 WIB","Negative"
"27 Juni 2019","Tunggu Sidang Putusan MK, IHSG Ditutup Menguat ke 6.352","16:24 WIB","Positive"
"27 Juni 2019","Jadi Fokus Pemerintah, Anggaran Infrastruktur Diperkirakan Rp450 Triliun per Tahun","15:18 WIB","Positive"
"27 Juni 2019","Obligasi BTN Kelebihan Permintaan, Nilainya Rp4,11 Triliun","14:56 WIB","Positive"
"27 Juni 2019","Bogor Akan Buat Kawasan Sentral Bisnis Baru, di Mana?","13:53 WIB","Positive"
"27 Juni 2019","Anggaran Kementerian Lembaga Tahun 2020 Turun 0,2% Jadi Rp854 Triliun","13:39 WIB","Positive"
"27 Juni 2019","Surya Semesta Internusa Siapkan Belanja Modal Rp770 Miliar","13:07 WIB","Positive"
"27 Juni 2019","IPO, Satyamitra Kemas Lestari Pasang Harga Rp193 per Saham","13:00 WIB","Positive"
"27 Juni 2019","Ciputra Bagi Dividen Rp185 Miliar","13:00 WIB","Positive"
"27 Juni 2019","PP Catatkan Kontrak Baru Rp11,4 Triliun","12:49 WIB","Positive"
"27 Juni 2019","PAN Brothers Bagi Dividen Rp2 per Saham","12:49 WIB","Positive"
"27 Juni 2019","Jelang Sidang Putusan MK, IHSG Bergerak Positif Naik ke 6.347","12:23 WIB","Positive"
"27 Juni 2019","Jelang Putusan Sidang MK, Rupiah Menguat ke Rp14.170 per USD","12:18 WIB","Positive"
"27 Juni 2019","Sidang Putusan MK Tak Pengaruhi Ekonomi, Justru Pertemuan Xi Jinping dan Trump yang Dominan","11:26 WIB","Negative"
"27 Juni 2019","RI Bakal Rugi Rp200 Miliar jika Pembangunan Infrastruktur Terhambat","11:09 WIB","Negative"
"27 Juni 2019","Swasembada Bawang Putih, Kementan Butuh Dana Rp1,6 Triliun","10:45 WIB","Positive"
"27 Juni 2019","Turun Rp2.000, Harga Emas Antam Jadi Rp707.000/Gram","09:50 WIB","Positive"
"27 Juni 2019","Dolar Menguat, Rupiah Bertahan di Rp14.177 per USD","09:19 WIB","Negative"
"27 Juni 2019","Jelang Sidang Putusan MK, IHSG Dibuka Menguat ke 6.324","09:13 WIB","Positive"
"27 Juni 2019","Bertemu Menko Luhut, Pengusaha Sawit Minta Pungutan Ekspor Dihapus","08:45 WIB","Positive"
"27 Juni 2019","Bisnis Jastip, Berapa Sih Keuntungannya?","08:11 WIB","Neutral"
"27 Juni 2019","Putusan Hasil Sidang MK, Bagaimana Gerak IHSG?","08:06 WIB","Neutral"
"27 Juni 2019","Pembelian Emas Tak Lagi Menarik Usai Dolar AS Menguat","08:02 WIB","Positive"
"27 Juni 2019","Stok Menurun, Harga Minyak Naik hingga 2%","07:46 WIB","Negative"
"27 Juni 2019","Dolar AS Menguat Usai The Fed Kembali Pertimbangkan Penurunan Suku Bunga","07:39 WIB","Negative"
"28 Juni 2019","Butuh Rp685,5 Miliar, Waskita Karya Renovasi Terminal 1 Bandara Juanda","21:25 WIB","Positive"
"28 Juni 2019","Hingga Mei 2019, Jumlah Uang Beredar Mencapai Rp5.861 Triliun","21:25 WIB","Positive"
"28 Juni 2019","Cowell Development Incar Pendapatan Rp525 Miliar Tahun Ini","21:10 WIB","Positive"
"28 Juni 2019","Toyota Siapkan Rp28,3 Triliun untuk Investasi Mobil Listrik di Indonesia","20:03 WIB","Positive"
"28 Juni 2019","Sanurhasta Mitra Raup Pendapatan Rp11,7 Miliar pada 2018","19:37 WIB","Positive"
"28 Juni 2019","Laporan Keuangan Bermasalah, Garuda Indonesia Harus Bayar Denda Rp1,25 Miliar","19:10 WIB","Negative"
"28 Juni 2019","Aliran Modal Asing Masuk RI Capai Rp154 triliun","18:24 WIB","Positive"
"28 Juni 2019","Diganjar Sanksi Bertubi-tubi, Saham Garuda Mendarat di Jajaran Top Loser","17:10 WIB","Negative"
"28 Juni 2019","Ada Pertemuan AS-China di G20, Rupiah Menguat Tipis Sore ini","17:07 WIB","Positive"
"28 Juni 2019","IHSG Akhirnya Menguat Lagi ke 6.358","16:19 WIB","Positive"
"28 Juni 2019","RUPS PWON Setuju Bagi Dividen Rp 337 miliar","16:05 WIB","Positive"
"28 Juni 2019","Menanti Pertemuan Trump-Xi Jinping, Rupiah Diprediksi Stabil","16:05 WIB","Positive"
"28 Juni 2019","IPO, Eastparc Hotel Tetapkan Harga Rp133 per Lembar Saham","15:31 WIB","Positive"
"28 Juni 2019","Setelah Kemenkeu dan OJK, BEI Sanksi Garuda Rp250 Juta","13:20 WIB","Negative"
"28 Juni 2019","Poles Laporan Keuangan, Direksi dan Komisaris Garuda Indonesia Didenda Rp100 Juta","13:07 WIB","Negative"
"28 Juni 2019","IHSG Sesi I Mendadak Turun Tipis ke 6.352","11:50 WIB","Negative"
"28 Juni 2019","Laporan Keuangan Janggal, Saham Garuda Anjlok 5%","11:40 WIB","Negative"
"28 Juni 2019","Usai Putusan MK, Investor Akan Banyak Berinvestasi","11:03 WIB","Positive"
"28 Juni 2019","Uni Eropa Ingatkan Kerusakan Pertumbuhan Ekonomi Global akibat Perang Dagang","10:57 WIB","Negative"
"28 Juni 2019","Harga Emas Antam Naik Rp4.000, Kini Dijual Rp711.000/Gram","09:17 WIB","Negative"
"28 Juni 2019","IHSG Dibuka Menghijau ke 6.371 Usai Sidang MK","09:09 WIB","Positive"
"28 Juni 2019","Rupiah Melemah Tipis ke Rp14.143/USD Jelang Akhir Pekan","08:58 WIB","Negative"
"28 Juni 2019","Usai Sidang Putusan MK, IHSG Diprediksi Menguat ke 6.300-6.370","08:25 WIB","Positive"
"28 Juni 2019","Ke KTT G20, Jokowi Bawa Isu Ekonomi Digital hingga Perang Dagang","08:06 WIB","Positive"
"28 Juni 2019","Harga Emas Tergelincir Penguatan Ekuitas AS","07:51 WIB","Positive"
"28 Juni 2019","Dolar AS Melemah di Tengah Data Pengangguran dan PDB","07:43 WIB","Positive"
"28 Juni 2019","Harga Minyak Kembali Mendidih Jelang Pertemuan OPEC dan G20","07:36 WIB","Negative"
"28 Juni 2019","Ekonomi RI Dipengaruhi Perang Dagang, Bukan Putusan MK","07:11 WIB","Neutral"
"28 Juni 2019","Bogor Utara Disulap Jadi Kawasan Ekonomi Baru","05:19 WIB","Positive"
"28 Juni 2019","Setelah 3 Tahun Naik, Anggaran K/L Turun Jadi Rp854 Triliun","03:10 WIB","Positive"
"29 Juni 2019","Harga Referensi Sawit Turun di Juli 2019","14:14 WIB","Negative"
"29 Juni 2019","Bertemu PM India, Presiden Jokowi Angkat Isu Ekonomi dan Maritim","13:45 WIB","Positive"
"29 Juni 2019","Pos Indonesia Optimalkan Bisnis Remitansi untuk Menopang Pendapatan","12:04 WIB","Positive"
"29 Juni 2019","Wall Street Ditutup Menguat, Didorong Saham Perbankan","09:56 WIB","Positive"
"29 Juni 2019","Harga Emas Naik Setelah Dua Hari Turun","09:51 WIB","Negative"
"29 Juni 2019","Belanja Konsumen Naik, Dolar AS Justru Melemah","09:48 WIB","Positive"
"29 Juni 2019","Produksi Meningkat, Harga Minyak Dunia Turun","09:40 WIB","Positive"
"30 Juni 2019","Target Bisnis Remintasi PT Pos Indonesia di Tengah Kebijakan Moratorium","18:30 WIB","Positive"
"30 Juni 2019","170 BBM Satu Harga Ditargetkan Tuntas Tahun Ini","17:08 WIB","Positive"
"30 Juni 2019","Volume Penjaminan Kredit Jamkrindo Capai Rp90,38 Triliun","15:23 WIB","Positive"
"30 Juni 2019","Investasi di Indonesia, Hyundai Motor Mulai Produksi di 2021","14:09 WIB","Positive"
"30 Juni 2019","Fakta di Balik Runtuhnya Bisnis Giant","08:20 WIB","Negative"
"01 Juli 2019","MNC Leasing Targetkan Aset Naik Hampir 100% Jadi Rp2 Triliun","21:28 WIB","Positive"
"01 Juli 2019","Minggu Ini Harga Tiket Pesawat LCC Turun","20:58 WIB","Positive"
"01 Juli 2019","KPPU Lakukan Penyelidikan soal Disparitas Harga Ayam","20:49 WIB","Positive"
"01 Juli 2019","Harga Tiket Pesawat Diskon 50% Sampai Kapan?","20:17 WIB","Positive"
"01 Juli 2019","Harga Tiket Pesawat Turun pada Selasa, Kamis dan Sabtu pukul 10.00","19:57 WIB","Positive"
"01 Juli 2019","Perluas Bisnis Musim Haji, XL Axiata Gandeng Semua Operator di Arab Saudi","19:12 WIB","Positive"
"01 Juli 2019","KTT G20, Sri Mulyani: Pajak Ekonomi Digital Bakal Disepakati 2020","19:00 WIB","Positive"
"01 Juli 2019","Bos Garuda Bisa Didenda Rp25 Miliar Bila Terbukti Melanggar Rangkap Jabatan","18:29 WIB","Negative"
"01 Juli 2019","Sempat Anjlok, Harga Ayam Potong di Peternak Mulai Naik ke Rp18.000/Kg","17:51 WIB","Positive"
"01 Juli 2019","Bos Crown Group: MRT Percepat Ekonomi Tengah Kota","17:35 WIB","Positive"
"01 Juli 2019","Harga Rumah di Bawah Rp30 Miliar Bebas Pajak Barang Mewah, Ini Kata Bos Crown","17:20 WIB","Positive"
"01 Juli 2019","Sore Ini, Rupiah Menguat ke Level Rp14.112 per USD","17:12 WIB","Positive"
"01 Juli 2019","Harga Ayam Berangsur Naik, Peternak Keluhkan Pakan Ternak Mahal","17:04 WIB","Negative"
"01 Juli 2019","Inflasi Harga Pangan Tinggi, Ini Reaksi Menko Darmin","16:58 WIB","Negative"
"01 Juli 2019","Bank Dunia Pangkas Proyeksi Pertumbuhan Ekonomi Indonesia Jadi 5,1% di 2019","16:34 WIB","Negative"
"01 Juli 2019","Ibu Kota Pindah Butuh Rp466 Triliun, Kepala Bappenas: Tidak Akan Beratkan APBN","16:29 WIB","Negative"
"01 Juli 2019","Seharian Menghijau, IHSG Semakin Kokoh di 6.379","16:13 WIB","Positive"
"01 Juli 2019","Internasional Daxing Beijing Airport, Bandara Baru China Beroperasi September","16:10 WIB","Positive"
"01 Juli 2019","RI Ekspor 4 Ton Kerang Setiap Hari ke Thailand","14:28 WIB","Positive"
"01 Juli 2019","Gelar Rakernas, Hary Tanoe Berikan Strategi Bisnis MNC Leasing","14:04 WIB","Positive"
"01 Juli 2019","Posisi Investasi Internasional RI Tembus USD331,2 Miliar","13:13 WIB","Positive"
"01 Juli 2019","IHSG Sesi I Tetap Menghijau ke 6.376","12:13 WIB","Positive"
"01 Juli 2019","Jokowi Beri Tukin PNS Badan Informasi Geospasial, Terbesar Rp29 Juta","11:06 WIB","Negative"
"01 Juli 2019","Buka Gerai, MNC Vision Networks Mulai Tawarkan Saham","10:47 WIB","Positive"
"01 Juli 2019","Waskita Beton Raih Kontrak Baru Rp3,04 Triliun hingga Juni","09:56 WIB","Positive"
"01 Juli 2019","Belanja Modal Rp1,5 Triliun, Buana Lintas Lautan Tambah 8 Kapal","09:51 WIB","Positive"
"01 Juli 2019","Harga Emas Antam Turun Rp6.000","09:24 WIB","Positive"
"01 Juli 2019","Rupiah Tekan Dolar AS ke Level Rp14.116/USD","09:17 WIB","Positive"
"01 Juli 2019","Awali Juli, IHSG Dibuka Menguat ke 6.384","09:09 WIB","Positive"
"01 Juli 2019","Trump-Xi Jinping Ngobrol Bareng, IHSG Diprediksi Menguat di Awal Juli","08:41 WIB","Positive"
"01 Juli 2019","8 Fakta Menarik soal Perpindahan Penerbangan di Bandara Husein Sastranegara ke Kertajati","08:05 WIB","Neutral"
"01 Juli 2019","Laksanakan Amanat Presiden Jokowi, Efisiensi Belanja Alsintan Rp1,2 Triliun","07:58 WIB","Positive"
"01 Juli 2019","Investasi Hyundai Serap 3.500 Tenaga Kerja","06:18 WIB","Positive"
"01 Juli 2019","Harga Tiket Pesawat Turun Hari Ini, Simak Fakta-Fakta Menariknya","06:09 WIB","Positive"
"02 Juli 2019","Lapindo Baru Bayar Utang Rp5 Miliar, Sisanya Kapan?","20:36 WIB","Positive"
"02 Juli 2019","Kokohkan Benteng Perairan, India Siapkan Rp31 Triliun Bangun 6 Kapal Perang","20:33 WIB","Positive"
"02 Juli 2019","Milenial Jangan Hidup Boros, Saatnya Investasi","20:10 WIB","Positive"
"02 Juli 2019","Perubahan Iklim Picu Kerugian Ekonomi Global hingga USD2,4 Triliun di 2030","20:04 WIB","Negative"
"02 Juli 2019","Lelang SUN, Kemenkeu Serap Rp22,15 Triliun","19:08 WIB","Positive"
"02 Juli 2019","Rupiah Semakin Lesu ke Rp14.139/USD Sore Ini","16:44 WIB","Negative"
"02 Juli 2019","Sri Mulyani Usul Tarif Cukai Plastik Rp30.000/kg ke DPR","16:31 WIB","Negative"
"02 Juli 2019","Pegawai Sekjen LPSK Terima Tunjangan Kinerja Maksimal Rp25 Juta, Ini daftarnya!","16:21 WIB","Negative"
"02 Juli 2019","IHSG Ditutup Turun ke 6.372 Diikuti 256 Saham Memerah","16:17 WIB","Negative"
"02 Juli 2019","Sri Mulyani Prediksi Pertumbuhan Ekonomi di Bawah 5,2%","16:02 WIB","Negative"
"02 Juli 2019","Bos Krakatau Steel Ajak Anak Usaha Sama-Sama Selamatkan Bisnis Baja","15:33 WIB","Positive"
"02 Juli 2019","Melirik Perubahan Ekonomi Digital di India yang Mampu Sejahterakan Rakyatnya","14:33 WIB","Positive"
"02 Juli 2019","Super Mahal, Keju Susu Keledai dari Serbia Ini Dibanderol Rp16 Juta/Kg","13:58 WIB","Neutral"
"02 Juli 2019","Menko Luhut: Putra Raja Salman Akan ke Indonesia dan Investasi Besar-besaran","13:10 WIB","Positive"
"02 Juli 2019","Kehabisan 'Bensin', IHSG Ditutup Melemah Siang Ini di 6.376","12:12 WIB","Negative"
"02 Juli 2019","Alasan Bank Dunia Pangkas Proyeksi Pertumbuhan Ekonomi RI","10:32 WIB","Negative"
"02 Juli 2019","Dolar AS Perkasa, Rupiah Melemah ke Rp14.129/USD","09:19 WIB","Negative"
"02 Juli 2019","IHSG Tancap Gas ke 6.390","09:10 WIB","Positive"
"02 Juli 2019","Harga Emas Antam Turun Goceng, Kini Dijual Rp694.000/Gram","08:56 WIB","Positive"
"02 Juli 2019","Alasan OPEC Pangkas Pasokan Minyak Dunia hingga 2020","08:11 WIB","Neutral"
"02 Juli 2019","Permintaan Turun, Harga Emas Anjlok 1%","08:02 WIB","Positive"
"02 Juli 2019","Dolar AS Menguat Imbas Risiko di Pasar Keuangan Meningkat","07:57 WIB","Negative"
"02 Juli 2019","OPEC Pangkas Pasokan, Harga Minyak Dunia Naik","07:50 WIB","Negative"
"03 Juli 2019","Rupiah Menguat ke Level Rp14.120/USD","18:11 WIB","Positive"
"03 Juli 2019","Bea Materai Naik Jadi Rp10.000, Negara Dapat Rp3,8 Triliun","17:49 WIB","Positive"
"03 Juli 2019","Rhenald Kasali: Bisnis Airlines Tak Bisa Lagi Hidup dari Pendapatan Tiket","17:41 WIB","Positive"
"03 Juli 2019","Sri Mulyani Ajukan Bea Materai Naik Jadi Rp10.000","17:33 WIB","Positive"
"03 Juli 2019","Pelaku Jastip Kerap Kelebihan Barang, Ingat Maksimal Rp7,25 Juta","17:28 WIB","Neutral"
"03 Juli 2019","IHSG Ditutup Melemah di 6.343, Sektor Pertambangan Anjlok 3,5%","16:13 WIB","Negative"
"03 Juli 2019","Dirjen Bea Cukai: Tarif Cukai Plastik Rp30.000/kg Sudah Relevan","16:04 WIB","Positive"
"03 Juli 2019","Pajak Penjualan Rumah Mewah di Atas Rp30 Miliar Jadi 1% Tak Pengaruhi Pasar Apartemen","14:30 WIB","Negative"
"03 Juli 2019","Bappenas Targetkan Investasi Tumbuh 8,11% di 2020-2024","14:18 WIB","Positive"
"03 Juli 2019","Ekspor Minyak Mentah Riau Anjlok 82,54% Dalam 5 Bulan, Ada Apa?","13:16 WIB","Negative"
"03 Juli 2019","Penjualan Mobil Listrik Tembus Rekor, Saham Tesla Meroket hingga 7%","12:33 WIB","Positive"
"03 Juli 2019","Sektor Pertambangan Anjlok 1,1%, IHSG Semakin Lesu ke 6.349","12:16 WIB","Negative"
"03 Juli 2019","BI Ajak Investor Global Investasi di 4 Sektor Potensial Indonesia","11:37 WIB","Positive"
"03 Juli 2019","Tower Bersama Raih Pinjaman Rp5,3 Triliun","11:30 WIB","Positive"
"03 Juli 2019","Lahirkan Unicorn Baru, RI-Arab Saudi Perkuat Ekonomi Digital","10:32 WIB","Positive"
"03 Juli 2019","Harga Emas Antam Meroket Rp20.000","09:23 WIB","Negative"
"03 Juli 2019","Masih di Zona Merah, IHSG Melemah ke 6.366","09:12 WIB","Negative"
"03 Juli 2019","Rupiah Pagi Ini Melemah ke Rp14.165/USD","08:59 WIB","Negative"
"03 Juli 2019","Arab Saudi Siap Guyur Investasi Rp99 Triliun di Indonesia","08:44 WIB","Positive"
"03 Juli 2019","Harga di Atas USD1.400/Ounce, Emas Bangkit dari Keterpurukan","08:23 WIB","Negative"
"03 Juli 2019","Dolar AS Melemah Tertekan Lesunya Data Manufaktur","08:09 WIB","Positive"
"03 Juli 2019","Harga Minyak Anjlok 4% meski OPEC Pangkas Pasokan","07:40 WIB","Negative"
"03 Juli 2019","Investasi Artis, Begini Perputaran Uang Kerajaan Bisnis Ayu Ting Ting","06:04 WIB","Neutral"
"03 Juli 2019","Keju Susu Keledai dari Serbia Dijual Rp16 Juta/Kg","05:15 WIB","Neutral"
